Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q1212,2N7002,SOT-23,348.3,-135.2,180.0,top
Q1213,2N7002,SOT-23,348.3,-143.5,180.0,top
Q1214,2N7002,SOT-23,348.3,-147.2,180.0,top
Q1215,2N7002,SOT-23,348.3,-167.5,180.0,top
Q1216,2N7002,SOT-23,348.3,-171.2,180.0,top
Q1217,2N7002,SOT-23,348.3,-179.5,180.0,top
Q1218,2N7002,SOT-23,348.3,-183.2,180.0,top
Q1219,2N7002,SOT-23,348.3,-191.5,180.0,top
Q122,2N7002,SOT-23,192.9,-175.9,90.0,top
Q1220,2N7002,SOT-23,348.3,-195.2,180.0,top
