Groups:
cpu_address[15..0] =, cpu_address[15], cpu_address[14], cpu_address[13], cpu_address[12], cpu_address[11], cpu_address[10], cpu_address[9], cpu_address[8], cpu_address[7], cpu_address[6], cpu_address[5], cpu_address[4], cpu_address[3], cpu_address[2], cpu_address[1], cpu_address[0],  hex
cpu_data_out[7..0] =, cpu_data_out[7], cpu_data_out[6], cpu_data_out[5], cpu_data_out[4], cpu_data_out[3], cpu_data_out[2], cpu_data_out[1], cpu_data_out[0],  hex

Data:
time unit: us, cpu_address[15..0], cpu_address[15], cpu_address[14], cpu_address[13], cpu_address[12], cpu_address[11], cpu_address[10], cpu_address[9], cpu_address[8], cpu_address[7], cpu_address[6], cpu_address[5], cpu_address[4], cpu_address[3], cpu_address[2], cpu_address[1], cpu_address[0], cpu_data_out[7..0], cpu_data_out[7], cpu_data_out[6], cpu_data_out[5], cpu_data_out[4], cpu_data_out[3], cpu_data_out[2], cpu_data_out[1], cpu_data_out[0], 
0, XXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, 
3528, 002F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 
3552, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 
3576, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 
3600, 801A, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3624, 0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3648, 0033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3672, 0034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3696, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3720, 0035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3744, 0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3768, 0037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3792, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3816, 0038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3840, 0039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3864, 003A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3888, 003B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3912, 003C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3936, 003D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
3960, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
3984, 003E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4008, 003F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4032, 0040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4056, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4080, 0041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4104, 0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4128, 0043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4152, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4176, 0044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4200, 0045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4224, 0046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4248, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4272, 0047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4296, 0048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4320, 0049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4344, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4368, 004A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4392, 004B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4416, 004C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
4440, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4464, 004D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4488, 004E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4512, 004F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4536, 0269, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4560, 0050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4584, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4608, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 
4632, 801B, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4656, 0053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4680, 0054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4704, 0055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4728, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4752, 0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4776, 0057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4800, 0058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4824, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4848, 0059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4872, 005A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4896, 005B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4920, 005C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4944, 005D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4968, 005E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 20, 0, 0, 1, 0, 0, 0, 0, 0, 
4992, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
5016, 005F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
5040, 0060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
5064, 0061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
5088, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5112, 0062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5136, 0063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5160, 0064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5184, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5208, 0065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5232, 0066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5256, 0067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5280, 0068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
5304, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5328, 0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5352, 006A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5376, 006B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5400, 0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5424, 0014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5448, 0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5472, 0016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5496, 0267, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5520, 0017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5544, 0018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5568, 0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5592, 0266, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5616, 001A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5640, 001B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5664, 001C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5688, 001D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5712, 001E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5736, 001F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5760, 0020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5784, 0021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5808, 0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5832, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5856, 0023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5880, 0024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5904, 0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5928, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5952, 0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
5976, 0027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
6000, 0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 
6024, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6048, 0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6072, 002A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6096, 002B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6120, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6144, 002C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6168, 002D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6192, 002E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6216, 0268, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6240, 002F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6264, 0030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6288, 0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 
6312, 801C, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6336, 0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6360, 0033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6384, 0034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6408, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6432, 0035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6456, 0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6480, 0037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6504, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6528, 0038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6552, 0039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6576, 003A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6600, 003B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6624, 003C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6648, 003D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 
6672, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6696, 003E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6720, 003F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6744, 0040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
6768, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6792, 0041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6816, 0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6840, 0043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6864, 026C, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6888, 0044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6912, 0045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6936, 0046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6960, 026D, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
6984, 0047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7008, 0048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7032, 0049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7056, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
7080, 004A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
7104, 004B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
7128, 004C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 80, 1, 0, 0, 0, 0, 0, 0, 0, 
7152, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7176, 004D, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7200, 004E, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7224, 004F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7248, 0269, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7272, 0050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7296, 0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
7320, 0052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 
