Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q263,2N7002,SOT-23,186.0,-270.5,-90.0,top
Q264,2N7002,SOT-23,178.0,-270.5,-90.0,top
Q265,2N7002,SOT-23,170.0,-270.5,-90.0,top
Q266,2N7002,SOT-23,162.0,-270.5,-90.0,top
Q267,2N7002,SOT-23,154.0,-270.5,-90.0,top
Q268,2N7002,SOT-23,274.0,-276.5,-90.0,top
Q269,2N7002,SOT-23,266.0,-276.5,-90.0,top
Q27,2N7002,SOT-23,198.1,-364.3,0.0,top
Q270,2N7002,SOT-23,258.0,-276.5,-90.0,top
Q271,2N7002,SOT-23,250.0,-276.5,-90.0,top
Q272,2N7002,SOT-23,242.0,-276.5,-90.0,top
Q273,2N7002,SOT-23,234.0,-276.5,-90.0,top
Q274,2N7002,SOT-23,226.0,-276.5,-90.0,top
Q275,2N7002,SOT-23,218.0,-276.5,-90.0,top
Q276,2N7002,SOT-23,210.0,-276.5,-90.0,top
Q277,2N7002,SOT-23,202.0,-276.5,-90.0,top
Q278,2N7002,SOT-23,194.0,-276.5,-90.0,top
Q279,2N7002,SOT-23,186.0,-276.5,-90.0,top
Q28,2N7002,SOT-23,178.1,-360.3,0.0,top
Q280,2N7002,SOT-23,178.0,-276.5,-90.0,top
Q281,2N7002,SOT-23,170.0,-276.5,-90.0,top
Q282,2N7002,SOT-23,162.0,-276.5,-90.0,top
Q283,2N7002,SOT-23,154.0,-276.5,-90.0,top
Q284,2N7002,SOT-23,212.276,-233.8115,180.0,top
Q285,2N7002,SOT-23,216.776,-237.7115,180.0,top
Q286,2N7002,SOT-23,216.776,-233.8115,180.0,top
Q287,2N7002,SOT-23,221.276,-237.7115,180.0,top
Q288,2N7002,SOT-23,221.276,-233.8115,180.0,top
Q289,2N7002,SOT-23,225.776,-237.7115,180.0,top
Q29,2N7002,SOT-23,188.1,-360.3,0.0,top
Q290,2N7002,SOT-23,225.776,-233.8115,180.0,top
Q291,2N7002,SOT-23,230.276,-237.7115,180.0,top
Q292,2N7002,SOT-23,230.276,-233.8115,180.0,top
Q293,2N7002,SOT-23,234.776,-237.7115,180.0,top
Q294,2N7002,SOT-23,234.776,-233.8115,180.0,top
Q295,2N7002,SOT-23,239.276,-237.7115,180.0,top
Q296,2N7002,SOT-23,239.276,-233.8115,180.0,top
Q297,2N7002,SOT-23,243.776,-237.7115,180.0,top
Q298,2N7002,SOT-23,243.776,-233.8115,180.0,top
Q299,2N7002,SOT-23,248.276,-237.7115,180.0,top
Q3,2N7002,SOT-23,123.2,-382.3,180.0,top
Q30,2N7002,SOT-23,198.1,-360.3,0.0,top
Q300,2N7002,SOT-23,248.276,-233.8115,180.0,top
Q301,2N7002,SOT-23,252.776,-237.7115,180.0,top
Q302,2N7002,SOT-23,252.776,-233.8115,180.0,top
Q303,2N7002,SOT-23,257.276,-237.7115,180.0,top
Q304,2N7002,SOT-23,257.276,-233.8115,180.0,top
Q305,2N7002,SOT-23,261.776,-237.7115,180.0,top
Q306,2N7002,SOT-23,261.776,-233.8115,180.0,top
Q307,2N7002,SOT-23,266.276,-237.7115,180.0,top
Q308,2N7002,SOT-23,266.276,-233.8115,180.0,top
Q309,2N7002,SOT-23,270.776,-237.7115,180.0,top
Q31,2N7002,SOT-23,178.1,-356.3,0.0,top
Q310,2N7002,SOT-23,270.776,-233.8115,180.0,top
Q311,2N7002,SOT-23,275.276,-237.7115,180.0,top
Q312,2N7002,SOT-23,275.276,-233.8115,180.0,top
Q313,2N7002,SOT-23,207.776,-242.0115,90.0,top
